Rating,App,Category,Reviews,Installs,Type,Price,Content Rating,Current Ver,Android Ver,SizeInMB,Genre1,Genre2,DateLastUpdated
4.3,OfficeSuite : Free Office + PDF Editor,Business,1002861,100000000,Free,0,Everyone,9.7.14188,4.1,35,Business,,02/08/2018
4.3,Offroad 4x4 Car Driving,Family,26224,1000000,Free,0,Everyone,1.0.4,2.3,43,Simulation,,29/04/2017
4.3,Offroad Car G,Family,64884,5000000,Free,0,Everyone,1,2.3.3,37,Simulation,,12/07/2016
4.3,Offroad Cruiser,Family,42432,1000000,Free,0,Everyone,1.3,2.3.3,36,Simulation,,13/07/2016
4.3,Offroad Oil Tanker Driver Transport Truck 2019,Auto and vehicles,542,100000,Free,0,Everyone,4,4.1,33,Auto & Vehicles,,31/07/2018
4.3,Offroad Pickup Truck F,Family,4551,500000,Free,0,Everyone,1,2.3,79,Simulation,,26/12/2017
4.3,Offroad Police Car DE,Family,9149,1000000,Free,0,Everyone,1.3,2.3.3,80,Simulation,,15/03/2017
4.3,Night: DU Launcher Theme,Personalization,1419,50000,Free,0,Everyone,1.1,4,0.47,Personalization,,15/10/2015
4.3,Nighty Night Circus,Family,382,10000,Paid,2.99,Everyone,2.6,2.3,15,Education,Action & Adventure,07/03/2017
4.3,News: DW EspaÃ±ol,News and magazines,25,1000,Free,0,Everyone,1,4.1,6.3,News & Magazines,,26/04/2018
4.3,Next Gen Science Standards,Education,206,50000,Free,0,Everyone,1.12.1,2.3,18,Education,,20/12/2016
4.3,Next Portuguese(BR) Langpack,Tools,1320,100000,Free,0,Everyone,1,2,0.76,Tools,,13/09/2013
4.3,NEXTCHARGE - Charging Stations,Maps and navigation,891,50000,Free,0,Everyone,4.5.1,4.1,6.4,Maps & Navigation,,26/07/2018
4.3,LEGOÂ® DC Mighty Micros,Family,139545,10000000,Free,0,Everyone,1.6.1326,4.1,63,Racing,Action & Adventure,30/01/2018
4.3,Messenger Messenger,Social,38826,10000000,Free,0,Everyone,1.6,4.1,7,Social,,07/08/2018
4.3,Microsoft Edge,Communication,27156,5000000,Free,0,Everyone,42.0.0.2059,4.4,66,Communication,,28/07/2018
4.3,Microsoft Edge,Communication,27187,5000000,Free,0,Everyone,42.0.0.2059,4.4,66,Communication,,28/07/2018
4.3,Microsoft Outlook,Productivity,3249518,100000000,Free,0,Everyone,2.2.194,4.4,50,Productivity,,02/08/2018
4.3,Microsoft Outlook,Productivity,3252896,100000000,Free,0,Everyone,2.2.194,4.4,50,Productivity,,02/08/2018
4.3,Mobile C [ C/C++ Compiler ],Family,4624,100000,Free,0,Everyone,2.5.1,4.0.3,78,Education,,07/07/2018
4.3,Mobile Kick,Sports,111809,10000000,Free,0,Everyone,1.0.21,4.1,40,Sports,,07/02/2018
4.3,Mortgage by Zillow: Calculator & Rates,House and home,4435,500000,Free,0,Everyone,2.6.0.287,4,7.9,House & Home,,02/03/2016
4.3,most expensive app (H),Family,6,100,Paid,399.99,Everyone,1,7,1.5,Entertainment,,16/07/2018
4.3,Multiling O Keyboard + emoji,Productivity,30443,1000000,Free,0,Everyone,0.54.2.4,2.1,0.53,Productivity,,03/07/2018
4.3,MultiPicture Live Wallpaper dn,Personalization,505,10000,Paid,1.99,Everyone,0.6.11,2.1,0.28,Personalization,,10/02/2013
4.3,mysms SMS Text Messaging Sync,Communication,37320,1000000,Free,0,Everyone,6.5.1,4.0.3,8.4,Communication,,30/07/2018
4.3,N Files - File Manager & Explorer,Productivity,369,10000,Free,0,Everyone,2.9.5,4.1,11,Productivity,,18/07/2018
4.3,N Launcher Pro - Nougat 7.0,Personalization,2538,100000,Paid,2.99,Everyone,1.5.1,4.1,6.4,Personalization,,23/03/2018
4.3,Naidunia: MP News & CG News,News and magazines,2746,100000,Free,0,Everyone,3.2,4.1,8.7,News & Magazines,,09/04/2018
4.3,Name Art DP - Focus n Filter Text 2018,Art and design,132,10000,Free,0,Everyone,1,4.1,7.7,Art & Design,,04/01/2018
4.3,Nasty Goats,Family,45579,1000000,Free,0,Everyone,1.1.0,4,64,Arcade,Action & Adventure,14/04/2016
4.3,NBA JAM by EA SPORTSâ„¢,Family,56444,500000,Paid,4.99,Everyone,04.00.40,2.3,43,Sports,Action & Adventure,08/02/2017
4.3,MX Player Codec (ARMv7),Libraries and demo,332083,10000000,Free,0,Everyone,1.9.19,4,6.3,Libraries & Demo,,23/04/2018
4.3,"My Airtel-Online Recharge, Pay Bill, Wallet, UPI",Productivity,1498393,50000000,Free,0,Everyone,4.3.2.0,4.2,14,Productivity,,02/08/2018
4.3,My Cancer Coach,Medical,44,10000,Free,0,Everyone,3.4.0.10,4.0.3,34,Medical,,12/04/2018
4.3,My Chakra Meditation 2,Health and fitness,1288,100000,Free,0,Everyone,2.0.4,2.3.3,31,Health & Fitness,,10/04/2018
4.3,My Cycles Period and Ovulation,Health and fitness,26652,1000000,Free,0,Everyone,2.3.3,4.0.3,41,Health & Fitness,,04/05/2018
4.3,My Little Pony Celebration,Family,63160,1000000,Free,0,Everyone,1.0.0,2.3,17,Simulation,Pretend Play,22/07/2016
4.3,My Little Pony Celebration,Family,63192,1000000,Free,0,Everyone,1.0.0,2.3,17,Simulation,Pretend Play,22/07/2016
4.3,My Little Pony Rainbow Runners,Family,33785,5000000,Free,0,Everyone,1.3,4.1,16,Casual,Action & Adventure,20/12/2017
4.3,My Little Princess : Stores,Family,169,5000,Paid,2.99,Everyone,1.08,4.1,60,Educational,Pretend Play,25/05/2018
4.3,My Little Work â€“ Garage,Family,560,10000,Paid,3.99,Everyone,2.0.1,2.3,44,Casual,Education,17/06/2015
4.3,My Photo Keyboard,Photography,56114,10000000,Free,0,Everyone,2.6,2.3,17,Photography,,09/07/2018
4.3,My Study Life - School Planner,Education,47847,1000000,Free,0,Everyone,6.1.3,4.0.3,21,Education,,13/06/2017
4.3,My Tamagotchi Forever,Family,28735,1000000,Free,0,Everyone,1.12.0.1654,4.2,91,Casual,,01/08/2018
4.3,My Tele2,Communication,158679,5000000,Free,0,Everyone,2.4.1,4.4,8.8,Communication,,03/08/2018
3.8,Chess PRO Free,Family,1123,100000,Free,0,Everyone,4.2,2.3,5.7,Board,Brain Games,08/09/2016
3.8,Chilindo,Shopping,18364,1000000,Free,0,Everyone,29.14,4.2,29,Shopping,,04/08/2018
3.8,Change photo background,Photography,28660,5000000,Free,0,Everyone,1.0.12,4.0.3,6.4,Photography,,21/03/2018
3.8,CG BILASPUR CARNIVAL,Events,59,5000,Free,0,Everyone,1.5,4,1.8,Events,,11/04/2018
3.8,Car Driving Simulator Citroen,Family,174,10000,Free,0,Everyone,1,2.3,44,Simulation,,18/07/2017
3.8,CB Outdoors,Family,5,1000,Free,0,Everyone,1.2,4.0.3,12,Education,,30/05/2017
3.8,ClickMeeting Webinars,Business,5211,1000000,Free,0,Everyone,3.3.0,4,26,Business,,30/07/2018
3.8,CM Apps,Tools,3341,100000,Free,0,Everyone,4.5,4.2,1.9,Tools,,17/04/2016
3.8,Codes for GTA San Andreas,Family,12414,1000000,Free,0,Everyone,1.0.0,4.1,13,Entertainment,,04/08/2017
3.8,Color Touch Effects,Photography,167652,10000000,Free,0,Everyone,4.5,4.1,12,Photography,,23/04/2018
3.8,Cover Camera for FB,Photography,742,100000,Free,0,Everyone,3.0.0,2.2,1.8,Photography,,09/03/2014
3.8,CP Surprise,Lifestyle,2548,100000,Free,0,Everyone,4.4.2,4.1,4.9,Lifestyle,,30/01/2018
3.8,Crayola Color Blaster,Game,17,1000,Free,0,Everyone,1.5,7,30,Arcade,,13/03/2018
3.8,CS Browser | #1 & BEST BROWSER,Communication,52,1000,Free,0,Everyone,2,3,2.1,Communication,,28/08/2015
3.8,Band O'Clock,Lifestyle,1140,100000,Free,0,Everyone,0.11,2.1,0.73,Lifestyle,,03/12/2011
3.8,Baskin-Robbins,Food and drink,1103,100000,Free,0,Everyone,1.4.0-2,4.1,6.6,Food & Drink,,08/06/2018
3.8,B-BLE(BLE4.0 Scan),Tools,159,10000,Free,0,Everyone,5.5,5,7.5,Tools,,20/04/2018
3.8,BC Connect,Family,11,1000,Free,0,Everyone,2.6.12,4.1,17,Education,,14/03/2018
3.8,Be A Legend: Soccer,Sports,85763,1000000,Free,0,Everyone,2.8.0.17,3,21,Sports,,24/08/2015
3.8,Bullet - FN Theme,Personalization,143,5000,Free,0,Everyone,1,2.2,0.23,Personalization,,31/07/2013
3.8,Ayyush wih wih new without Net,Libraries and demo,912,500000,Free,0,Everyone,2.0.0,2.3,13,Libraries & Demo,,09/01/2018
3.8,Bluetooth Control BT->uC FREE,Tools,67,10000,Free,0,Everyone,1.9.0,3,2.7,Tools,,06/06/2016
3.8,BMX Boy Bike Stunt Rider Game,Game,299,10000,Free,0,Everyone,1.1,4.1,25,Racing,,10/11/2017
3.8,BN Pro Black Text,Libraries and demo,18,1000,Free,0,Everyone,2.3.2,1.6,0.48,Libraries & Demo,,05/02/2017
3.8,Book of AK-47,Lifestyle,6,500,Free,0,Everyone,1.0.2,4.0.3,3.4,Lifestyle,,01/03/2016
3.8,AAFP,Medical,63,10000,Free,0,Everyone,2.3.1,5,24,Medical,,22/06/2018
3.8,ab,Family,10,1000,Free,0,Everyone,1,4,22,Casual,,27/10/2016
3.8,AB Click2Shop,Shopping,454,100000,Free,0,Everyone,1.1.0.0,4.1,18,Shopping,,26/06/2018
3.8,ABC Preschool Free,Education,27572,5000000,Free,0,Everyone,3,2.3,25,Education,Education,25/10/2017
3.8,11st,Shopping,48732,10000000,Free,0,Everyone,7.8.1,4,20,Shopping,,31/07/2018
3.7,Screen Lock - with Fingerprint Simulator,Tools,338449,10000000,Free,0,Everyone,8.6,2.3.3,2.8,Tools,,19/06/2018
3.7,SegPlay Mobile Paint by Number,Family,1478,100000,Free,0,Everyone,4.0.15,2.3,43,Casual,,22/04/2017
3.7,Shoot Em Down Free,Family,2850,500000,Free,0,Everyone,23,2.3,39,Puzzle,,09/02/2018
3.7,Shortcuts for After Effects,Family,464,50000,Free,0,Everyone,1,2.3,1.9,Education,,09/08/2014
3.7,SKencar,Auto and vehicles,4806,1000000,Free,0,Everyone,4.0.3,4.0.3,35,Auto & Vehicles,,31/07/2018
3.7,Smart Wi-Fi Hotspot PRO,Communication,197,10000,Paid,2.99,Everyone,1,2.2,0.93,Communication,,10/02/2016
3.7,Sonic 4â„¢ Episode I,Game,8014,100000,Paid,2.99,Everyone,1.5.0,2.2,37,Arcade,,04/04/2016
3.8,AU Results 2017 Auzone,Family,762,100000,Free,0,Everyone,2,4,4.1,Education,,01/02/2017
3.8,Auto Dslr Photo Effect : Auto Focus Effect,Photography,6,1000,Free,0,Everyone,1.6,4.0.3,3.5,Photography,,20/02/2018
3.8,AV HD Video Player,Family,6,1000,Free,0,Everyone,1,4.4,23,Entertainment,,19/01/2018
3.8,Avatar Musik,Game,159063,1000000,Free,0,Everyone,0.8.0,4,85,Music,,09/02/2018
3.8,Aviary Effects: Classic,Libraries and demo,67007,5000000,Free,0,Everyone,1.2.0,2.2,0.23,Libraries & Demo,,06/03/2013
3.8,Axe Champ,Game,141,10000,Free,0,Everyone,1.0.6,4.1,19,Arcade,,26/05/2018
3.8,Ad Detect Plugin - Handy Tool,Productivity,5107,500000,Free,0,Everyone,1.6.3,2.3,1.4,Productivity,,28/12/2015
3.8,Ad Detector,Tools,208,50000,Free,0,Everyone,1,2.3,0.71,Tools,,28/07/2014
3.8,AE Air Hockey,Sports,926,50000,Free,0,Everyone,1.0.0,2.2,7.6,Sports,,01/08/2013
3.8,AE Checkout Plugin,Shopping,208,10000,Free,0,Everyone,1.3.1,2.3,0.08,Shopping,,11/02/2015
3.8,AEMET's time,Weather,15966,1000000,Free,0,Everyone,2,2.3,9.2,Weather,,17/07/2017
3.8,AG Drive 3D,Game,164,10000,Free,0,Everyone,1.0.1,2.3.3,22,Adventure,,20/03/2015
3.8,AK Booster,Tools,71,10000,Free,0,Everyone,2.0.1.966,4.4,7,Tools,,02/05/2018
3.8,All Video Downloader,Video players,165723,10000000,Free,0,Everyone,7.5.9,4,1.6,Video Players & Editors,,04/08/2018
3.8,allhomes.com.au,House and home,874,100000,Free,0,Everyone,5.13.1,4.3,12,House & Home,,01/08/2018
3.8,Apk Installer,Libraries and demo,7750,1000000,Free,0,Everyone,1,1.6,0.29,Libraries & Demo,,29/06/2011
3.8,AR Toybox - Augmented Reality Demos,Family,20,1000,Free,0,Everyone,1.0.2,4.1,36,Simulation,,17/08/2017
3.8,Archie Comics,Comics,5084,100000,Free,0,Everyone,2.2.0,4.3,6.2,Comics,,19/06/2018
3.8,Arcraft - AR Sandbox,Game,469,10000,Free,0,Everyone,1.4,4,80,Adventure,,19/05/2017
3.7,LG BT Reader Plus,Tools,2992,500000,Free,0,Everyone,2.1.11,4.1,0.57,Tools,,25/02/2016
3.7,MÅ¯j T-Mobile Business,Productivity,10490,1000000,Free,0,Everyone,3.1.7,4.1,5.8,Productivity,,24/07/2018
3.7,R Studio,Shopping,23,5000,Free,0,Everyone,2.1.1,4.0.3,8.9,Shopping,,08/07/2016
3.7,Rainbow Camera,Beauty,3871,1000000,Free,0,Everyone,2.2.0,4,23,Beauty,,30/07/2018
3.7,Random Love (BF),Family,3,50,Free,0,Everyone,1.0.0,2.2,10,Entertainment,,04/10/2015
3.7,Remote for Onkyo AV Receivers & Smart TV/Blu-Ray,Tools,701,100000,Free,0,Everyone,Cow V3.15,4.3,7.3,Tools,,31/07/2018
3.7,Remote for Panasonic TV+BD+AVR,Tools,533,100000,Free,0,Everyone,Cow V3.15,4.3,7.3,Tools,,31/07/2018
3.7,Rock n Roll Music Quiz Game,Game,80,10000,Free,0,Everyone,5,4.1,7.6,Trivia,,06/06/2018
3.7,Roll Call News,News and magazines,24,5000,Free,0,Everyone,1.1,4.1,10,News & Magazines,,24/12/2015
3.7,RTVBN,News and magazines,533,50000,Free,0,Everyone,4.4,4.0.3,3.8,News & Magazines,,05/08/2018
3.7,Safety stepping stone,Lifestyle,4212,1000000,Free,0,Everyone,3.4.5,2.3,20,Lifestyle,,25/07/2018
3.7,Saunders Comprehensive Review NCLEX-PN Examination,Medical,3,5000,Free,0,Everyone,2.7.6,5,7.7,Medical,,16/07/2018
3.7,Save.ca,Shopping,2094,100000,Free,0,Everyone,4.8.18.12,4.1,34,Shopping,,02/07/2018
3.7,Super Hero M Craft Run,Game,303,100000,Free,0,Everyone,1.6,4.0.3,38,Arcade,,12/07/2017
3.7,Super Mario Run,Game,1221896,100000000,Free,0,Everyone,3.0.11,4.2,70,Action,,12/07/2018
3.7,Talking Angela,Entertainment,1828284,100000000,Free,0,Everyone,2.8.2,4.1,52,Entertainment,,12/07/2018
3.7,Tamilnadu EB Online Payment,Finance,155,100000,Free,0,Everyone,1.0.0,4.0.3,3.9,Finance,,30/07/2018
3.7,TAXI DRIVER,Family,7203,1000000,Free,0,Everyone,1,4,32,Simulation,,11/01/2016
3.7,Texas Hold'em EV Calculator,Tools,6,1000,Free,0,Everyone,1,2.3,1.3,Tools,,08/11/2015
3.7,The DG Buddy,Business,3,10,Paid,2.49,Everyone,v3,2.2,11,Business,,30/06/2014
3.7,Throw Knife,Family,291,100000,Free,0,Everyone,2.04,4.1,37,Simulation,,14/09/2017
3.7,TN e Sevai TN EB Bill Patta Citta EC Birth All Hub,Social,23,5000,Free,0,Everyone,1,4.1,16,Social,,26/04/2018
3.7,U of I Community Credit Union,Finance,52,5000,Free,0,Everyone,4.16.10,4.4,13,Finance,,04/05/2018
3.7,Ultimate Calculator for CR,Productivity,7389,500000,Free,0,Everyone,1.0.4,4,41,Productivity,,15/03/2017
3.7,Used car search Goo net whole car Go to net,Auto and vehicles,5414,1000000,Free,0,Everyone,3.20.1,4.4,18,Auto & Vehicles,,23/07/2018
3.7,Vehicle Case Checker BD,Tools,29,10000,Free,0,Everyone,1,4.1,3.3,Tools,,13/07/2017
3.7,Voice Lock Screen,Lifestyle,6667,1000000,Free,0,Everyone,2.4.2,4,2.7,Lifestyle,,02/04/2018
3.7,Walking: Pedometer diet,Health and fitness,1861,1000000,Free,0,Everyone,1.5,2.3,1.5,Health & Fitness,,18/06/2018
3.7,What was I in my Past Life,Family,7453,1000000,Free,0,Everyone,2.1,4.1,6.5,Entertainment,,19/12/2017
3.7,Woody's Bar-B-Q,Food and drink,3,1000,Free,0,Everyone,1.01.03,4.1,27,Food & Drink,,05/03/2018
3.7,KLM - Royal Dutch Airlines,Travel and local,7705,1000000,Free,0,Everyone,9.7.1,4.1,40,Travel & Local,,06/08/2018
3.7,HD Video Downloader : 2018 Best video mate,Video players,430643,50000000,Free,0,Everyone,2.5.0,4.1,4.9,Video Players & Editors,,31/05/2018
3.7,Hidden Object Florida Vacation Adventure Fun Game,Family,126,10000,Free,0,Everyone,1.4,4.0.3,45,Casual,,18/06/2018
3.7,iCam - Webcam Video Streaming,Tools,770,10000,Paid,4.99,Everyone,1.6.7,2.3,2.4,Tools,,07/10/2016
3.7,Inbox.eu,Communication,98,10000,Free,0,Everyone,6.4.7,4.3,9.7,Communication,,11/07/2018
3.7,Insta Square Profile DP,Photography,42,5000,Free,0,Everyone,1,4,11,Photography,,01/09/2015
3.7,JH Blood Pressure Monitor,Medical,9,500,Free,0,Everyone,1.1,4.0.3,2.9,Medical,,21/07/2018
3.7,MbH BP,Medical,9,1000,Free,0,Everyone,1.1.3,2.3.3,23,Medical,,03/10/2017
3.7,Message AI - Write Better Messages (Free),Social,3,100,Free,0,Everyone,1.3.1-lite,5,7.9,Social,,04/07/2018
3.7,MiAI (Artificial Intelligence) Assistant,Productivity,3,100,Free,0,Everyone,11.04,4.1,7.5,Productivity,,01/03/2018
3.7,Micro Fi,Family,39,5000,Free,0,Everyone,2.4,2.3.3,2.8,Education,,12/02/2014
3.7,MJX H,Family,126,10000,Free,0,Everyone,1.0-build20170819,4.1,13,Entertainment,,22/08/2017
3.7,Monster Park AR - Jurassic Dinosaurs in Real World,Family,128,10000,Free,0,Everyone,1.2.2.122,7,20,Entertainment,,08/03/2018
3.7,Morse Decoder for Ham Radio,Communication,166,5000,Paid,4.99,Everyone,1.52,2.3,2,Communication,,14/03/2017
3.7,My baby firework,Parenting,4976,1000000,Free,0,Everyone,2.04.2714,4,2.8,Parenting,Education,28/05/2018
3.7,My baby Phone,Parenting,9293,1000000,Free,0,Everyone,2.03.2714,4,2.4,Parenting,,28/05/2018
3.7,My Ex Girlfriend Comes Back,Family,3258,500000,Free,0,Everyone,1.0.0,2.3,26,Casual,,04/03/2016
3.7,My G:,Maps and navigation,96,10000,Free,0,Everyone,1.4.0,4.1,14,Maps & Navigation,,14/11/2017
3.7,My Vodacom SA,Communication,25021,5000000,Free,0,Everyone,9.9.0,4.3,61,Communication,,26/06/2018
3.7,myAirâ„¢ for Air10â„¢ by ResMed,Medical,236,50000,Free,0,Everyone,1.1.0.0.1487,5,18,Medical,,25/07/2018
3.7,Nucleus Smart,Medical,20,1000,Free,0,Everyone,1.830.0.564-(e405bb2),5,19,Medical,,27/06/2018
3.7,OK cashbag [point of pleasure],Lifestyle,33264,10000000,Free,0,Everyone,6.2.1,4,18,Lifestyle,,15/06/2018
3.7,OMG Gross Zit - Date Nightmare,Family,70105,10000000,Free,0,Everyone,1.0.3,4.1,67,Casual,,06/06/2018
3.7,OST),Family,4444,500000,Free,0,Everyone,3.0.12,4.1,10,Entertainment,,06/07/2018
3.7,Photo Background Changer 2018 - Blur Background,Lifestyle,34079,5000000,Free,0,Everyone,Arrow-202,4.1,9.2,Lifestyle,,21/05/2018
3.7,Photo Warp,Family,353342,50000000,Free,0,Everyone,2.0.7,4,13,Entertainment,,24/11/2017
3.7,Pink Diamond Princess Keyboard Theme,Personalization,10796,1000000,Free,0,Everyone,6.7.5,4.0.3,6.8,Personalization,,06/07/2018
3.7,Plastic Surgery Surgeon Simulator Er Doctor Games,Family,3482,500000,Free,0,Everyone,1.6,4.4,37,Casual,,07/08/2018
3.7,PopeyesÂ® App,Food and drink,61,50000,Free,0,Everyone,1.0.2,4.1,11,Food & Drink,,23/07/2018
3.7,Portable Wi-Fi hotspot Premium,Communication,481,10000,Paid,0.99,Everyone,1.4.0.2,2.3,0.41,Communication,,16/12/2015
3.7,Portal AR - Step Into Scotland,Travel and local,25,5000,Free,0,Everyone,1.4,7,43,Travel & Local,,04/06/2018
3.7,Power Plug EV charger,Maps and navigation,13,1000,Free,0,Everyone,1.1,2.3.3,3.9,Maps & Navigation,,22/12/2014
3.7,pretty Easy privacy pâ‰¡p,Communication,21,500,Paid,0.99,Everyone,1.0.100rc1.withoutKeysync,5,20,Communication,,30/07/2018
3.7,DG Coupon,Shopping,668,100000,Free,0,Everyone,20,4,1.1,Shopping,,16/07/2018
3.7,DB Busradar NRW,Maps and navigation,78,10000,Free,0,Everyone,1.0.2,2.2,3,Maps & Navigation,,12/04/2017
3.7,DB Train Simulator,Family,6514,500000,Free,0,Everyone,1.6.2,3,72,Simulation,,23/05/2018
3.7,FP Runner,Game,38,1000,Free,0,Everyone,1.12,3.1,29,Arcade,,29/06/2016
3.7,DK Virtual Reality,Family,42,1000,Free,0,Everyone,1.7.1,5,29,Books & Reference,Education,13/03/2018
3.7,Freitas Auctioneer Official,Events,100,50000,Free,0,Everyone,1.0.11,4.0.3,27,Events,,15/12/2017
3.7,GO Contacts EX Black & Grey,Personalization,21,500,Paid,0.99,Everyone,1,1.6,0.37,Personalization,,24/09/2013
3.7,Good room network fast rent,House and home,2758,500000,Free,0,Everyone,4.2.3,4,8.6,House & Home,,25/06/2018
3.7,Google Assistant Go,Tools,315,500000,Free,0,Everyone,1.8.203182757.armeabi-v7a.release,8,4.6,Tools,,27/07/2018
3.7,Greater London A-Z 2016,Travel and local,40,1000,Paid,8.49,Everyone,1.0.1,4.1,9,Travel & Local,,18/08/2016
3.7,H&M,Lifestyle,41917,10000000,Free,0,Everyone,9.6.3,4.4,14,Lifestyle,,30/07/2018
3.7,H&M,Lifestyle,41941,10000000,Free,0,Everyone,9.6.3,4.4,14,Lifestyle,,30/07/2018
3.7,Ham Radio Prefixes,Communication,218,10000,Free,0,Everyone,1.12,2.3,3.7,Communication,,12/07/2014
3.7,Happify,Health and fitness,1812,100000,Free,0,Everyone,1.31.0-15160.950adac99,4.4,37,Health & Fitness,,24/07/2018
3.7,DN - DiÃ¡rio de NotÃ­cias,News and magazines,794,100000,Free,0,Everyone,3.2.7,4.1,15,News & Magazines,,26/07/2018
3.7,Do Not Crash,Family,56664,1000000,Free,0,Everyone,1.4,2.3,8.3,Casual,,05/02/2015
3.7,dr.fone - Recovery & Transfer wirelessly & Backup,Tools,23347,5000000,Free,0,Everyone,3.2.0.169,2.3,7.6,Tools,,28/05/2018
3.7,Driving Suv Toyota Car Simulator,Family,187,10000,Free,0,Everyone,1,4,54,Simulation,,12/11/2017
3.7,DS Thermometer,Weather,631,100000,Free,0,Everyone,2.2,2.3,3,Weather,,30/05/2015
3.7,dv Prompter,Video players,321,50000,Free,0,Everyone,1.2.9,4.2,1.3,Video Players & Editors,,14/03/2017
3.7,DW Maps,Travel and local,35,10000,Free,0,Everyone,1.9,2.3.3,13,Travel & Local,,06/06/2017
3.7,Dynamics AX,Business,244,10000,Free,0,Everyone,3.3,2.3.3,0.95,Business,,26/10/2015
3.7,easyFocus,Photography,3396,500000,Free,0,Everyone,1.2.0,2.2,0.26,Photography,,28/11/2012
3.7,EF Smart English,Family,150,5000,Free,0,Everyone,1.6.0,4.4,11,Education,,11/06/2018
3.7,Egg: clicker,Family,40678,1000000,Free,0,Everyone,2.1.3,4,15,Casual,,22/05/2017
3.7,Elif Ba Oyunu,Tools,26,5000,Free,0,Everyone,1.1,2.3,2.2,Tools,,02/11/2015
3.7,Esporte Interativo Plus,Sports,27179,1000000,Free,0,Everyone,5.12.1,4.1,20,Sports,,30/07/2018
3.7,eu sou franky,Business,195,10000,Free,0,Everyone,1.0.1,4,4,Business,,21/11/2016
3.7,Eurostat Country Profiles,Productivity,87,10000,Free,0,Everyone,37,4.0.3,2,Productivity,,12/04/2018
3.7,"f.lux (preview, root-only)",Health and fitness,5559,500000,Free,0,Everyone,22,4.0.3,3.7,Health & Fitness,,15/03/2016
3.7,FB Live,Business,27,5000,Free,0,Everyone,1.2.0,5,18,Business,,17/05/2018
3.7,FI CFL,Finance,112,10000,Free,0,Everyone,1.1.1,5,3.9,Finance,,05/07/2018
3.7,Field Goal Tournament,Sports,2980,100000,Free,0,Everyone,1.2.8,2.3,21,Sports,,01/09/2015
3.7,Figment AR,Family,22,5000,Free,0,Everyone,1,7,90,Entertainment,,10/07/2018
3.7,FL State Parks Guide,Travel and local,871,100000,Free,0,Everyone,5.29.23 Domain 253,4.4,45,Travel & Local,,27/10/2017
3.7,Fly Delta,Travel and local,27560,5000000,Free,0,Everyone,4.13.2,5,46,Travel & Local,,31/07/2018
3.7,Create apps fast with beautiful design and no code,Business,23729,1000000,Free,0,Everyone,7.2,4.4,24,Business,,14/05/2018
3.7,CS Customizer,Communication,25,1000,Free,0,Everyone,1.2.11,3,3.7,Communication,,06/02/2017
3.7,CT-Guide & Positioning,Family,6,1000,Free,0,Everyone,1.5,4,7.8,Education,,06/06/2018
3.7,Curriculum Vitae,Business,3757,1000000,Free,0,Everyone,2.8,2.3.3,5,Business,,29/03/2016
3.7,CV Maker Pro,Business,113,10000,Free,0,Everyone,3.4.3,4.1,8.6,Business,,09/06/2018
3.7,CX_WiFiUFO,Sports,818,100000,Free,0,Everyone,4.4_23,4,5.3,Sports,,08/06/2016
3.7,Dairy Queen,Food and drink,731,100000,Free,0,Everyone,2.1.0,4.1,43,Food & Drink,,25/07/2018
3.7,Circle ratio,Maps and navigation,10562,1000000,Free,0,Everyone,04.08.00,4.4,60,Maps & Navigation,,03/08/2018
3.7,CJmall,Shopping,18253,10000000,Free,0,Everyone,6.3.8,4.1,10,Shopping,,06/08/2018
3.7,CN Summer Challenge,Family,985,100000,Free,0,Everyone,1.1,4.4,49,Entertainment,Brain Games,24/05/2018
3.7,Cochrane Library,Medical,3,100,Free,0,Everyone,1.5.0,4.1,10,Medical,,17/07/2018
3.7,camera zoom moon,Photography,1213,500000,Free,0,Everyone,1.06,2.3,1.1,Photography,,23/01/2018
